;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
UF;Rodovia;km inicial;km final;Extensão (km);Data;Latitude;Longitude;ICMNP
AM;BR-230;557,000;558,000;1,000;03/03/2023;-7,65766453;-62,6106525;95,000
AM;BR-230;558,000;559,000;1,000;03/03/2023;-7,65353573;-62,6177574;98,750
AM;BR-230;559,000;560,000;1,000;03/03/2023;-7,65353573;-62,6177574;98,750
AM;BR-230;560,000;561,000;1,000;03/03/2023;-7,65353573;-62,6177574;87,500
AM;BR-230;561,000;562,000;1,000;03/03/2023;-7,65353573;-62,6177574;98,750
AM;BR-230;562,000;563,000;1,000;03/03/2023;-7,65353573;-62,6177574;100,000
AM;BR-230;563,000;564,000;1,000;03/03/2023;-7,63358311;-62,6600274;98,750
AM;BR-230;564,000;565,000;1,000;03/03/2023;-7,63358311;-62,6600274;98,750
AM;BR-230;565,000;566,000;1,000;03/03/2023;-7,63358311;-62,6600274;91,250
AM;BR-230;566,000;567,000;1,000;03/03/2023;-7,63358311;-62,6600274;91,250
AM;BR-230;567,000;568,000;1,000;03/03/2023;-7,61577417;-62,6889073;91,250
AM;BR-230;568,000;569,000;1,000;03/03/2023;-7,61577417;-62,6889073;87,500
AM;BR-230;569,000;570,000;1,000;03/03/2023;-7,61577417;-62,6889073;98,750
AM;BR-230;570,000;571,000;1,000;03/03/2023;-7,61577417;-62,6889073;98,750
AM;BR-230;571,000;572,000;1,000;03/03/2023;-7,61577417;-62,6889073;98,750
AM;BR-230;572,000;573,000;1,000;03/03/2023;-7,59569293;-62,7346591;98,750
AM;BR-230;573,000;574,000;1,000;03/03/2023;-7,5924739;-62,7460098;98,750
AM;BR-230;574,000;575,000;1,000;03/03/2023;-7,5924739;-62,7460098;98,750
AM;BR-230;575,000;576,000;1,000;03/03/2023;-7,5924739;-62,7460098;98,750
AM;BR-230;576,000;577,000;1,000;03/03/2023;-7,5924739;-62,7460098;98,750
AM;BR-230;577,000;578,000;1,000;03/03/2023;-7,5924739;-62,7460098;98,750
AM;BR-230;578,000;579,000;1,000;03/03/2023;-7,57076951;-62,7929265;98,750
AM;BR-230;579,000;580,000;1,000;03/03/2023;-7,57076951;-62,7929265;98,750
AM;BR-230;580,000;581,000;1,000;03/03/2023;-7,57076951;-62,7929265;98,750
AM;BR-230;581,000;582,000;1,000;03/03/2023;-7,56155541;-62,8188271;97,500
AM;BR-230;582,000;583,000;1,000;03/03/2023;-7,56155541;-62,8188271;97,500
AM;BR-230;583,000;584,000;1,000;03/03/2023;-7,56109071;-62,835708;98,750
AM;BR-230;584,000;585,000;1,000;03/03/2023;-7,56109071;-62,835708;98,750
AM;BR-230;585,000;586,000;1,000;03/03/2023;-7,56109071;-62,835708;98,750
AM;BR-230;586,000;587,000;1,000;03/03/2023;-7,55958658;-62,8610025;81,250
AM;BR-230;587,000;588,000;1,000;03/03/2023;-7,55729606;-62,8659337;93,750
AM;BR-230;588,000;589,000;1,000;03/03/2023;-7,55729606;-62,8659337;98,750
AM;BR-230;589,000;590,000;1,000;03/03/2023;-7,55729606;-62,8659337;95,000
AM;BR-230;590,000;591,000;1,000;03/03/2023;-7,55729606;-62,8659337;95,000
AM;BR-230;591,000;592,000;1,000;03/03/2023;-7,55729606;-62,8659337;97,500
AM;BR-230;592,000;593,000;1,000;03/03/2023;-7,55729606;-62,8659337;95,000
AM;BR-230;593,000;594,000;1,000;03/03/2023;-7,55729606;-62,8659337;87,500
AM;BR-230;594,000;595,000;1,000;03/03/2023;-7,55729606;-62,8659337;95,000
AM;BR-230;595,000;596,000;1,000;03/03/2023;-7,55729606;-62,8659337;90,000
AM;BR-230;596,000;597,000;1,000;03/03/2023;-7,55729606;-62,8659337;42,500
AM;BR-230;597,000;598,000;1,000;03/03/2023;-7,49063269;-62,9145797;58,750
AM;BR-230;598,000;599,000;1,000;03/03/2023;-7,49077346;-62,9325258;20,000
AM;BR-230;599,000;600,000;1,000;03/03/2023;-7,49002747;-62,93554;31,250
AM;BR-230;600,000;601,000;1,000;03/03/2023;-7,4880941;-62,9425875;95,000
AM;BR-230;601,000;602,000;1,000;03/03/2023;-7,48685174;-62,9537779;95,000
